cost_bp_side,period_type,period,net_return
5,monthly,2021-07,0.0
5,monthly,2021-08,0.0
5,monthly,2021-09,0.0
5,monthly,2021-10,0.0
5,monthly,2021-11,0.0
5,monthly,2021-12,0.05298854656099117
5,monthly,2022-01,0.11598483927680692
5,monthly,2022-02,0.007466398473393148
5,monthly,2022-03,-0.027932162490474255
5,monthly,2022-04,-0.04243475560014831
5,monthly,2022-05,0.07919886476971383
5,monthly,2022-06,0.09239859596311739
5,monthly,2022-07,-0.03962695418152473
5,monthly,2022-08,0.015888545075850802
5,monthly,2022-09,-0.04693716719984242
5,monthly,2022-10,-0.0002047322192064707
5,monthly,2022-11,0.0832214770301527
5,monthly,2022-12,-0.0027727798924700444
5,monthly,2023-01,-0.013914850032375024
5,monthly,2023-02,-0.0178359947420883
5,monthly,2023-03,-0.016878956266732303
5,monthly,2023-04,0.0
5,monthly,2023-05,0.0
5,monthly,2023-06,0.0
5,monthly,2023-07,0.0
5,monthly,2023-08,0.0
5,monthly,2023-09,0.0
5,monthly,2023-10,0.0
5,monthly,2023-11,0.0
5,monthly,2023-12,0.0
5,monthly,2024-01,0.0
5,monthly,2024-02,0.0
5,monthly,2024-03,0.0
5,monthly,2024-04,0.0
5,monthly,2024-05,0.0
5,monthly,2024-06,0.0
5,monthly,2024-07,0.0
5,monthly,2024-08,-0.003835032328938448
5,monthly,2024-09,0.04274226789721702
5,monthly,2024-10,0.0
5,monthly,2024-11,0.0
5,monthly,2024-12,0.0
5,monthly,2025-01,0.0
5,monthly,2025-02,0.006183048006704107
5,monthly,2025-03,-0.005790165556995406
5,monthly,2025-04,0.1940553412438747
5,monthly,2025-05,0.0
5,monthly,2025-06,0.0
5,monthly,2025-07,0.0
5,monthly,2025-08,-0.023125416204217375
5,monthly,2025-09,0.0
5,monthly,2025-10,-0.0001323356314107951
5,monthly,2025-11,-0.002421555957611731
5,monthly,2025-12,0.0
5,monthly,2026-01,-0.02436719883889693
5,monthly,2026-02,0.02354597048808149
5,monthly,2026-03,-0.01741669941588264
5,monthly,2026-04,0.010337284205101827
5,yearly,2019,-0.09668435677059017
5,yearly,2020,0.21184265799666024
5,yearly,2021,-0.004047148549392587
5,yearly,2022,0.23425016900536855
5,yearly,2023,-0.04862980104119563
5,yearly,2024,0.038907235568278575
5,yearly,2025,0.16876891590034349
5,yearly,2026,-0.007900643561596254
10,weekly,2019-06-15/2019-06-21,0.0
10,weekly,2019-06-22/2019-06-28,0.0
10,weekly,2019-06-29/2019-07-05,0.0
10,weekly,2019-07-06/2019-07-12,0.0
10,weekly,2019-07-13/2019-07-19,0.0
10,weekly,2019-07-20/2019-07-26,0.0
10,weekly,2019-07-27/2019-08-02,-0.019963525835866247
10,weekly,2019-08-03/2019-08-09,0.0
10,weekly,2019-08-10/2019-08-16,-0.02443589743589758
10,weekly,2019-08-17/2019-08-23,-0.0294771024146544
10,weekly,2019-08-24/2019-08-30,0.0
10,weekly,2019-08-31/2019-09-06,0.0
10,weekly,2019-09-07/2019-09-13,-0.002332005312084993
10,weekly,2019-09-14/2019-09-20,-0.011744595225618212
10,weekly,2019-09-21/2019-09-27,-0.008954944058058521
10,weekly,2019-09-28/2019-10-04,-0.006436670254754249
10,weekly,2019-10-05/2019-10-11,-0.0023396162336559705
10,weekly,2019-10-12/2019-10-18,0.0
10,weekly,2019-10-19/2019-10-25,0.0
10,weekly,2019-10-26/2019-11-01,0.0
10,weekly,2019-11-02/2019-11-08,0.0
10,weekly,2019-11-09/2019-11-15,0.0
10,weekly,2019-11-16/2019-11-22,0.0
10,weekly,2019-11-23/2019-11-29,0.0
10,weekly,2019-11-30/2019-12-06,0.0
10,weekly,2019-12-07/2019-12-13,0.0
10,weekly,2019-12-14/2019-12-20,0.0
10,weekly,2019-12-21/2019-12-27,0.0
10,weekly,2019-12-28/2020-01-03,0.0
10,weekly,2020-01-04/2020-01-10,0.0
10,weekly,2020-01-11/2020-01-17,0.0
10,weekly,2020-01-18/2020-01-24,0.0
10,weekly,2020-01-25/2020-01-31,0.006016657990629783
10,weekly,2020-02-01/2020-02-07,0.0
10,weekly,2020-02-08/2020-02-14,0.0
10,weekly,2020-02-15/2020-02-21,0.0
10,weekly,2020-02-22/2020-02-28,-0.030230328229043917
10,weekly,2020-02-29/2020-03-06,0.04148812036552241
10,weekly,2020-03-07/2020-03-13,-0.130227276023661
10,weekly,2020-03-14/2020-03-20,-0.023365268614618614
10,weekly,2020-03-21/2020-03-27,0.1417622334817833
10,weekly,2020-03-28/2020-04-03,0.012765120460145442
10,weekly,2020-04-04/2020-04-10,0.0
10,weekly,2020-04-11/2020-04-17,0.0
10,weekly,2020-04-18/2020-04-24,0.023800299294660654
10,weekly,2020-04-25/2020-05-01,0.0
10,weekly,2020-05-02/2020-05-08,0.0
10,weekly,2020-05-09/2020-05-15,0.0
10,weekly,2020-05-16/2020-05-22,0.0
10,weekly,2020-05-23/2020-05-29,0.0
10,weekly,2020-05-30/2020-06-05,0.0
10,weekly,2020-06-06/2020-06-12,0.0
10,weekly,2020-06-13/2020-06-19,-0.0030428745327834
10,weekly,2020-06-20/2020-06-26,0.0
10,weekly,2020-06-27/2020-07-03,0.0
10,weekly,2020-07-04/2020-07-10,0.0
10,weekly,2020-07-11/2020-07-17,0.002858993902439046
10,weekly,2020-07-18/2020-07-24,0.0
10,weekly,2020-07-25/2020-07-31,0.0
10,weekly,2020-08-01/2020-08-07,0.0
10,weekly,2020-08-08/2020-08-14,0.0
10,weekly,2020-08-15/2020-08-21,0.0
10,weekly,2020-08-22/2020-08-28,0.0
10,weekly,2020-08-29/2020-09-04,0.026928783901872366
10,weekly,2020-09-05/2020-09-11,-0.0007988887598016081
10,weekly,2020-09-12/2020-09-18,0.0
10,weekly,2020-09-19/2020-09-25,-0.008389529033758
10,weekly,2020-09-26/2020-10-02,0.0
10,weekly,2020-10-03/2020-10-09,-0.014762645914396908
10,weekly,2020-10-10/2020-10-16,0.0
10,weekly,2020-10-17/2020-10-23,0.009857541899441326
10,weekly,2020-10-24/2020-10-30,-0.0036645561050979696
10,weekly,2020-10-31/2020-11-06,0.0
10,weekly,2020-11-07/2020-11-13,0.010846273913327266
10,weekly,2020-11-14/2020-11-20,0.0
10,weekly,2020-11-21/2020-11-27,0.0
10,weekly,2020-11-28/2020-12-04,0.0
10,weekly,2020-12-05/2020-12-11,0.0
10,weekly,2020-12-12/2020-12-18,0.0
10,weekly,2020-12-19/2020-12-25,0.0
10,weekly,2020-12-26/2021-01-01,0.0
10,weekly,2021-01-02/2021-01-08,0.0
10,weekly,2021-01-09/2021-01-15,0.0
10,weekly,2021-01-16/2021-01-22,0.0
10,weekly,2021-01-23/2021-01-29,0.0035248618784529135
10,weekly,2021-01-30/2021-02-05,0.0
10,weekly,2021-02-06/2021-02-12,0.0
10,weekly,2021-02-13/2021-02-19,0.0
10,weekly,2021-02-20/2021-02-26,0.0012178216095893868
10,weekly,2021-02-27/2021-03-05,-0.050489242636524205
10,weekly,2021-03-06/2021-03-12,0.004927564414195286
10,weekly,2021-03-13/2021-03-19,-0.015578394598649735
10,weekly,2021-03-20/2021-03-26,0.0
10,weekly,2021-03-27/2021-04-02,0.0
10,weekly,2021-04-03/2021-04-09,0.0
10,weekly,2021-04-10/2021-04-16,0.0
10,weekly,2021-04-17/2021-04-23,0.0
10,weekly,2021-04-24/2021-04-30,0.0
10,weekly,2021-05-01/2021-05-07,0.0
10,weekly,2021-05-08/2021-05-14,0.0
10,weekly,2021-05-15/2021-05-21,0.0
10,weekly,2021-05-22/2021-05-28,0.0
10,weekly,2021-05-29/2021-06-04,0.0
10,weekly,2021-06-05/2021-06-11,0.0
10,weekly,2021-06-12/2021-06-18,-0.010638305777447397
10,weekly,2021-06-19/2021-06-25,0.0
10,weekly,2021-06-26/2021-07-02,0.0
10,weekly,2021-07-03/2021-07-09,0.0
10,weekly,2021-07-10/2021-07-16,0.0
10,weekly,2021-07-17/2021-07-23,0.0
10,weekly,2021-07-24/2021-07-30,0.0
10,weekly,2021-07-31/2021-08-06,0.0
10,weekly,2021-08-07/2021-08-13,0.0
10,weekly,2021-08-14/2021-08-20,0.0
10,weekly,2021-08-21/2021-08-27,0.0
10,weekly,2021-08-28/2021-09-03,0.0
10,weekly,2021-09-04/2021-09-10,0.0
10,weekly,2021-09-11/2021-09-17,0.0
10,weekly,2021-09-18/2021-09-24,0.0
10,weekly,2021-09-25/2021-10-01,0.0
10,weekly,2021-10-02/2021-10-08,0.0
10,weekly,2021-10-09/2021-10-15,0.0
10,weekly,2021-10-16/2021-10-22,0.0
10,weekly,2021-10-23/2021-10-29,0.0
10,weekly,2021-10-30/2021-11-05,0.0
10,weekly,2021-11-06/2021-11-12,0.0
10,weekly,2021-11-13/2021-11-19,0.0
10,weekly,2021-11-20/2021-11-26,0.0
10,weekly,2021-11-27/2021-12-03,0.0
10,weekly,2021-12-04/2021-12-10,0.0
10,weekly,2021-12-11/2021-12-17,0.03677794732302786
10,weekly,2021-12-18/2021-12-24,0.014210599237963308
10,weekly,2021-12-25/2021-12-31,0.0
10,weekly,2022-01-01/2022-01-07,0.0
10,weekly,2022-01-08/2022-01-14,0.0
10,weekly,2022-01-15/2022-01-21,0.0
10,weekly,2022-01-22/2022-01-28,0.10498483927680691
10,weekly,2022-01-29/2022-02-04,-0.013606071890164712
10,weekly,2022-02-05/2022-02-11,0.012780474761099118
10,weekly,2022-02-12/2022-02-18,-0.008243204828417002
10,weekly,2022-02-19/2022-02-25,0.007535200430875747
10,weekly,2022-02-26/2022-03-04,-0.015791349335466665
10,weekly,2022-03-05/2022-03-11,-0.014229781648644742
10,weekly,2022-03-12/2022-03-18,-0.0053880922335663994
10,weekly,2022-03-19/2022-03-25,-0.003522939272796453
10,weekly,2022-03-26/2022-04-01,0.0
10,weekly,2022-04-02/2022-04-08,0.0002308979364193959
10,weekly,2022-04-09/2022-04-15,0.0
10,weekly,2022-04-16/2022-04-22,0.0
10,weekly,2022-04-23/2022-04-29,-0.0486656535365677
10,weekly,2022-04-30/2022-05-06,-0.0316463691396035
10,weekly,2022-05-07/2022-05-13,0.09254430126767854
10,weekly,2022-05-14/2022-05-20,-0.010732212160414088
10,weekly,2022-05-21/2022-05-27,0.015033144802052869
10,weekly,2022-05-28/2022-06-03,-0.023245205075243414
10,weekly,2022-06-04/2022-06-10,0.0
10,weekly,2022-06-11/2022-06-17,0.0824913324375921
10,weekly,2022-06-18/2022-06-24,0.0
10,weekly,2022-06-25/2022-07-01,0.007329923366458768
10,weekly,2022-07-02/2022-07-08,-0.02539351899916953
10,weekly,2022-07-09/2022-07-15,0.016820323924787058
10,weekly,2022-07-16/2022-07-22,0.0
10,weekly,2022-07-23/2022-07-29,-0.022231213872832334
10,weekly,2022-07-30/2022-08-05,0.0
10,weekly,2022-08-06/2022-08-12,0.0
10,weekly,2022-08-13/2022-08-19,0.0
10,weekly,2022-08-20/2022-08-26,0.013888545075850802
10,weekly,2022-08-27/2022-09-02,0.0
10,weekly,2022-09-03/2022-09-09,-0.016063176114236244
10,weekly,2022-09-10/2022-09-16,0.0
10,weekly,2022-09-17/2022-09-23,-0.04186840900874167
10,weekly,2022-09-24/2022-09-30,0.0049944179231354874
10,weekly,2022-10-01/2022-10-07,0.0
10,weekly,2022-10-08/2022-10-14,-0.0053223983652265165
10,weekly,2022-10-15/2022-10-21,-0.022926197297878148
10,weekly,2022-10-22/2022-10-28,0.02004386344389819
10,weekly,2022-10-29/2022-11-04,0.0999579843169035
10,weekly,2022-11-05/2022-11-11,0.0
10,weekly,2022-11-12/2022-11-18,0.0
10,weekly,2022-11-19/2022-11-25,-0.008877113866967322
10,weekly,2022-11-26/2022-12-02,-0.013859393419783482
10,weekly,2022-12-03/2022-12-09,0.0
10,weekly,2022-12-10/2022-12-16,-0.005772779892470046
10,weekly,2022-12-17/2022-12-23,0.0
10,weekly,2022-12-24/2022-12-30,0.0
10,weekly,2022-12-31/2023-01-06,-0.013833662692095846
10,weekly,2023-01-07/2023-01-13,-0.0030811873402791772
10,weekly,2023-01-14/2023-01-20,0.0
10,weekly,2023-01-21/2023-01-27,0.0
10,weekly,2023-01-28/2023-02-03,0.016654212631183496
10,weekly,2023-02-04/2023-02-10,-0.0364902073732718
10,weekly,2023-02-11/2023-02-17,0.0
10,weekly,2023-02-18/2023-02-24,0.0
10,weekly,2023-02-25/2023-03-03,0.0
10,weekly,2023-03-04/2023-03-10,-0.022570325900514665
10,weekly,2023-03-11/2023-03-17,-0.01574005305039794
10,weekly,2023-03-18/2023-03-24,0.0174314226841803
10,weekly,2023-03-25/2023-03-31,0.0
10,weekly,2023-04-01/2023-04-07,0.0
10,weekly,2023-04-08/2023-04-14,0.0
10,weekly,2023-04-15/2023-04-21,0.0
10,weekly,2023-04-22/2023-04-28,0.0
10,weekly,2023-04-29/2023-05-05,0.0
10,weekly,2023-05-06/2023-05-12,0.0
10,weekly,2023-05-13/2023-05-19,0.0
10,weekly,2023-05-20/2023-05-26,0.0
10,weekly,2023-05-27/2023-06-02,0.0
10,weekly,2023-06-03/2023-06-09,0.0
10,weekly,2023-06-10/2023-06-16,0.0
10,weekly,2023-06-17/2023-06-23,0.0
10,weekly,2023-06-24/2023-06-30,0.0
10,weekly,2023-07-01/2023-07-07,0.0
10,weekly,2023-07-08/2023-07-14,0.0
10,weekly,2023-07-15/2023-07-21,0.0
10,weekly,2023-07-22/2023-07-28,0.0
10,weekly,2023-07-29/2023-08-04,0.0
10,weekly,2023-08-05/2023-08-11,0.0
10,weekly,2023-08-12/2023-08-18,0.0
10,weekly,2023-08-19/2023-08-25,0.0
10,weekly,2023-08-26/2023-09-01,0.0
10,weekly,2023-09-02/2023-09-08,0.0
10,weekly,2023-09-09/2023-09-15,0.0
10,weekly,2023-09-16/2023-09-22,0.0
10,weekly,2023-09-23/2023-09-29,0.0
10,weekly,2023-09-30/2023-10-06,0.0
10,weekly,2023-10-07/2023-10-13,0.0
10,weekly,2023-10-14/2023-10-20,0.0
10,weekly,2023-10-21/2023-10-27,0.0
10,weekly,2023-10-28/2023-11-03,0.0
10,weekly,2023-11-04/2023-11-10,0.0
10,weekly,2023-11-11/2023-11-17,0.0
10,weekly,2023-11-18/2023-11-24,0.0
10,weekly,2023-11-25/2023-12-01,0.0
10,weekly,2023-12-02/2023-12-08,0.0
10,weekly,2023-12-09/2023-12-15,0.0
10,weekly,2023-12-16/2023-12-22,0.0
10,weekly,2023-12-23/2023-12-29,0.0
10,weekly,2023-12-30/2024-01-05,0.0
10,weekly,2024-01-06/2024-01-12,0.0
10,weekly,2024-01-13/2024-01-19,0.0
10,weekly,2024-01-20/2024-01-26,0.0
10,weekly,2024-01-27/2024-02-02,0.0
10,weekly,2024-02-03/2024-02-09,0.0
10,weekly,2024-02-10/2024-02-16,0.0
10,weekly,2024-02-17/2024-02-23,0.0
10,weekly,2024-02-24/2024-03-01,0.0
10,weekly,2024-03-02/2024-03-08,0.0
10,weekly,2024-03-09/2024-03-15,0.0
10,weekly,2024-03-16/2024-03-22,0.0
10,weekly,2024-03-23/2024-03-29,0.0
10,weekly,2024-03-30/2024-04-05,0.0
10,weekly,2024-04-06/2024-04-12,0.0
10,weekly,2024-04-13/2024-04-19,0.0
10,weekly,2024-04-20/2024-04-26,0.0
10,weekly,2024-04-27/2024-05-03,0.0
10,weekly,2024-05-04/2024-05-10,0.0
10,weekly,2024-05-11/2024-05-17,0.0
10,weekly,2024-05-18/2024-05-24,0.0
10,weekly,2024-05-25/2024-05-31,0.0
10,weekly,2024-06-01/2024-06-07,0.0
10,weekly,2024-06-08/2024-06-14,0.0
10,weekly,2024-06-15/2024-06-21,0.0
10,weekly,2024-06-22/2024-06-28,0.0
10,weekly,2024-06-29/2024-07-05,0.0
10,weekly,2024-07-06/2024-07-12,0.0
10,weekly,2024-07-13/2024-07-19,0.0
10,weekly,2024-07-20/2024-07-26,0.0
10,weekly,2024-07-27/2024-08-02,0.0
10,weekly,2024-08-03/2024-08-09,-0.017233629981461492
10,weekly,2024-08-10/2024-08-16,0.0
10,weekly,2024-08-17/2024-08-23,0.009398597652523046
10,weekly,2024-08-24/2024-08-30,0.0
10,weekly,2024-08-31/2024-09-06,0.025633022429491396
10,weekly,2024-09-07/2024-09-13,0.0
10,weekly,2024-09-14/2024-09-20,0.01410924546772563
10,weekly,2024-09-21/2024-09-27,0.0
10,weekly,2024-09-28/2024-10-04,0.0
10,weekly,2024-10-05/2024-10-11,0.0
10,weekly,2024-10-12/2024-10-18,0.0
10,weekly,2024-10-19/2024-10-25,0.0
10,weekly,2024-10-26/2024-11-01,0.0
10,weekly,2024-11-02/2024-11-08,0.0
10,weekly,2024-11-09/2024-11-15,0.0
10,weekly,2024-11-16/2024-11-22,0.0
10,weekly,2024-11-23/2024-11-29,0.0
10,weekly,2024-11-30/2024-12-06,0.0
10,weekly,2024-12-07/2024-12-13,0.0
10,weekly,2024-12-14/2024-12-20,0.0
10,weekly,2024-12-21/2024-12-27,0.0
10,weekly,2024-12-28/2025-01-03,0.0
10,weekly,2025-01-04/2025-01-10,0.0
10,weekly,2025-01-11/2025-01-17,0.0
10,weekly,2025-01-18/2025-01-24,0.0
10,weekly,2025-01-25/2025-01-31,0.0
10,weekly,2025-02-01/2025-02-07,0.005183048006704107
10,weekly,2025-02-08/2025-02-14,0.0
10,weekly,2025-02-15/2025-02-21,0.0
10,weekly,2025-02-22/2025-02-28,0.0
10,weekly,2025-03-01/2025-03-07,0.004563245823389074
10,weekly,2025-03-08/2025-03-14,-0.00944645247657294
10,weekly,2025-03-15/2025-03-21,-0.00390695890381154
10,weekly,2025-03-22/2025-03-28,0.0
10,weekly,2025-03-29/2025-04-04,-0.057476375008646996
10,weekly,2025-04-05/2025-04-11,0.2115611626600601
10,weekly,2025-04-12/2025-04-18,0.0
10,weekly,2025-04-19/2025-04-25,0.0029705535924615684
10,weekly,2025-04-26/2025-05-02,0.0
10,weekly,2025-05-03/2025-05-09,0.0
10,weekly,2025-05-10/2025-05-16,0.0
10,weekly,2025-05-17/2025-05-23,0.0
10,weekly,2025-05-24/2025-05-30,0.0
10,weekly,2025-05-31/2025-06-06,0.0
10,weekly,2025-06-07/2025-06-13,0.0
10,weekly,2025-06-14/2025-06-20,0.0
10,weekly,2025-06-21/2025-06-27,0.0
10,weekly,2025-06-28/2025-07-04,0.0
10,weekly,2025-07-05/2025-07-11,0.0
10,weekly,2025-07-12/2025-07-18,0.0
10,weekly,2025-07-19/2025-07-25,0.0
10,weekly,2025-07-26/2025-08-01,0.0
10,weekly,2025-08-02/2025-08-08,0.0
10,weekly,2025-08-09/2025-08-15,0.0
10,weekly,2025-08-16/2025-08-22,-0.024125416204217376
10,weekly,2025-08-23/2025-08-29,0.0
10,weekly,2025-08-30/2025-09-05,0.0
10,weekly,2025-09-06/2025-09-12,0.0
10,weekly,2025-09-13/2025-09-19,0.0
10,weekly,2025-09-20/2025-09-26,0.0
10,weekly,2025-09-27/2025-10-03,0.0
10,weekly,2025-10-04/2025-10-10,0.0
10,weekly,2025-10-11/2025-10-17,0.0
10,weekly,2025-10-18/2025-10-24,0.0
10,weekly,2025-10-25/2025-10-31,-0.0011323356314107951
10,weekly,2025-11-01/2025-11-07,0.0
10,weekly,2025-11-08/2025-11-14,0.0
10,weekly,2025-11-15/2025-11-21,-0.003421555957611731
10,weekly,2025-11-22/2025-11-28,0.0
10,weekly,2025-11-29/2025-12-05,0.0
10,weekly,2025-12-06/2025-12-12,0.0
10,weekly,2025-12-13/2025-12-19,0.0
10,weekly,2025-12-20/2025-12-26,0.0
10,weekly,2025-12-27/2026-01-02,0.0
10,weekly,2026-01-03/2026-01-09,0.0
10,weekly,2026-01-10/2026-01-16,0.0
10,weekly,2026-01-17/2026-01-23,-0.02536719883889693
10,weekly,2026-01-24/2026-01-30,0.0
10,weekly,2026-01-31/2026-02-06,0.0
10,weekly,2026-02-07/2026-02-13,0.0
10,weekly,2026-02-14/2026-02-20,0.02254597048808149
10,weekly,2026-02-21/2026-02-27,0.0
10,weekly,2026-02-28/2026-03-06,0.0
10,weekly,2026-03-07/2026-03-13,-0.026252055551716946
10,weekly,2026-03-14/2026-03-20,0.0
10,weekly,2026-03-21/2026-03-27,0.0
10,weekly,2026-03-28/2026-04-03,0.016172640340936132
10,weekly,2026-04-04/2026-04-10,0.0
10,weekly,2026-04-11/2026-04-17,0.0
10,weekly,2026-04-18/2026-04-24,0.0
10,weekly,2026-04-25/2026-05-01,0.0
10,monthly,2019-06,0.0
10,monthly,2019-07,-0.019963525835866247
10,monthly,2019-08,-0.05391299985055198
10,monthly,2019-09,-0.023031544595761726
10,monthly,2019-10,-0.00877628648841022
10,monthly,2019-11,0.0
10,monthly,2019-12,0.0
10,monthly,2020-01,0.006016657990629783
10,monthly,2020-02,-0.030230328229043917
10,monthly,2020-03,0.029657809209026113
10,monthly,2020-04,0.036565419754806094
10,monthly,2020-05,0.0
10,monthly,2020-06,-0.0030428745327834
10,monthly,2020-07,0.002858993902439046
10,monthly,2020-08,0.0
10,monthly,2020-09,0.01774036610831276
10,monthly,2020-10,-0.008569660120053552
10,monthly,2020-11,0.010846273913327266
10,monthly,2020-12,0.0
10,monthly,2021-01,0.0035248618784529135
10,monthly,2021-02,0.0012178216095893868
10,monthly,2021-03,-0.06114007282097865
10,monthly,2021-04,0.0
10,monthly,2021-05,0.0
10,monthly,2021-06,-0.010638305777447397
10,monthly,2021-07,0.0
10,monthly,2021-08,0.0
10,monthly,2021-09,0.0
10,monthly,2021-10,0.0
10,monthly,2021-11,0.0
10,monthly,2021-12,0.050988546560991166
10,monthly,2022-01,0.10498483927680691
10,monthly,2022-02,-0.0015336015266068492
10,monthly,2022-03,-0.03893216249047426
10,monthly,2022-04,-0.04843475560014831
10,monthly,2022-05,0.06519886476971382
10,monthly,2022-06,0.08439859596311738
10,monthly,2022-07,-0.04862695418152473
10,monthly,2022-08,0.013888545075850802
10,monthly,2022-09,-0.05293716719984243
10,monthly,2022-10,-0.00820473221920647
10,monthly,2022-11,0.0772214770301527
10,monthly,2022-12,-0.005772779892470046
10,monthly,2023-01,-0.01691485003237502
10,monthly,2023-02,-0.019835994742088303
10,monthly,2023-03,-0.020878956266732304
10,monthly,2023-04,0.0
10,monthly,2023-05,0.0
10,monthly,2023-06,0.0
10,monthly,2023-07,0.0
10,monthly,2023-08,0.0
10,monthly,2023-09,0.0
10,monthly,2023-10,0.0
10,monthly,2023-11,0.0
10,monthly,2023-12,0.0
10,monthly,2024-01,0.0
10,monthly,2024-02,0.0
10,monthly,2024-03,0.0
10,monthly,2024-04,0.0
10,monthly,2024-05,0.0
10,monthly,2024-06,0.0
10,monthly,2024-07,0.0
10,monthly,2024-08,-0.007835032328938446
10,monthly,2024-09,0.03974226789721703
10,monthly,2024-10,0.0
10,monthly,2024-11,0.0
10,monthly,2024-12,0.0
10,monthly,2025-01,0.0
10,monthly,2025-02,0.005183048006704107
10,monthly,2025-03,-0.008790165556995405
10,monthly,2025-04,0.15705534124387466
10,monthly,2025-05,0.0
10,monthly,2025-06,0.0
10,monthly,2025-07,0.0
10,monthly,2025-08,-0.024125416204217376
10,monthly,2025-09,0.0
10,monthly,2025-10,-0.0011323356314107951
10,monthly,2025-11,-0.003421555957611731
10,monthly,2025-12,0.0
10,monthly,2026-01,-0.02536719883889693
10,monthly,2026-02,0.02254597048808149
10,monthly,2026-03,-0.019416699415882643
10,monthly,2026-04,0.009337284205101827
10,yearly,2019,-0.10568435677059017
10,yearly,2020,0.06184265799666018
10,yearly,2021,-0.016047148549392584
10,yearly,2022,0.14125016900536852
10,yearly,2023,-0.057629801041195625
10,yearly,2024,0.03190723556827858
10,yearly,2025,0.12476891590034345
10,yearly,2026,-0.012900643561596255
